epoch,O1_tagging_binary_crossentropy,O1_tagging_kullback_leibler_divergence,O1_tagging_loss,O1_tagging_mse,O2_subject_binary_crossentropy,O2_subject_kullback_leibler_divergence,O2_subject_loss,O2_subject_mse,loss,lr,val_O1_tagging_binary_crossentropy,val_O1_tagging_kullback_leibler_divergence,val_O1_tagging_loss,val_O1_tagging_mse,val_O2_subject_binary_crossentropy,val_O2_subject_kullback_leibler_divergence,val_O2_subject_loss,val_O2_subject_mse,val_loss
10,0.0028252520132809877,0.0329989492893219,0.0024896610993891954,0.00035065627889707685,0.035484444350004196,0.9819027185440063,0.020090723410248756,0.009996104054152966,0.022580377757549286,0.001,0.0022574509494006634,0.01882064715027809,0.0017011958407238126,0.00021773771732114255,0.026937538757920265,0.7415409684181213,0.030193815007805824,0.007561091333627701,0.03189501538872719
11,0.0027431175112724304,0.032080043107271194,0.0025550448335707188,0.00035285373451188207,0.036046165972948074,1.0050934553146362,0.02157158963382244,0.010091148316860199,0.024126634001731873,0.001,0.002315581776201725,0.018711326643824577,0.0016411456745117903,0.0002192353131249547,0.025975335389375687,0.6943293809890747,0.0284271277487278,0.007290716283023357,0.030068259686231613
12,0.002813417697325349,0.033031120896339417,0.002475385321304202,0.0003553162096068263,0.036236315965652466,1.0204272270202637,0.021280644461512566,0.010306138545274734,0.023756030946969986,0.001,0.0023483315017074347,0.02178228460252285,0.001689713797532022,0.0002188857033615932,0.027392825111746788,0.7759742140769958,0.030643237754702568,0.00801891926676035,0.032332949340343475
13,0.0027460409328341484,0.03229165077209473,0.0023700057063251734,0.0003421509172767401,0.03509813919663429,0.9833670258522034,0.02041000872850418,0.010057645849883556,0.022780001163482666,0.001,0.0023437216877937317,0.018485380336642265,0.0017377363983541727,0.0002184611657867208,0.027430880814790726,0.7416951656341553,0.030079355463385582,0.0077895307913422585,0.03181709721684456
14,0.0029181609861552715,0.03398606926202774,0.002501717070117593,0.000358159770257771,0.03516007587313652,0.9840750694274902,0.020481642335653305,0.010066789574921131,0.022983374074101448,0.001,0.0023217422422021627,0.019992897287011147,0.001820545643568039,0.00021900475258007646,0.02748599275946617,0.776343822479248,0.029674403369426727,0.008002866059541702,0.031494952738285065
15,0.0027252514846622944,0.03231137990951538,0.0024406968150287867,0.00035271316301077604,0.03586116060614586,0.988987922668457,0.02061314322054386,0.010252091102302074,0.023053841665387154,0.001,0.0023904824629426003,0.01916518062353134,0.0017570031341165304,0.00022275721130426973,0.026127874851226807,0.7383112907409668,0.028831008821725845,0.007826883345842361,0.03058800660073757
16,0.002808299381285906,0.03197742626070976,0.0024334059562534094,0.0003478130092844367,0.0342823788523674,0.959900975227356,0.01973324827849865,0.009910167194902897,0.022166645154356956,0.00020000001,0.002238888991996646,0.019032370299100876,0.0016175435157492757,0.0002182715106755495,0.025211671367287636,0.6833564639091492,0.028182556852698326,0.007345808204263449,0.02980010025203228
17,0.002888257149606943,0.032277531921863556,0.002348183188587427,0.00034465582575649023,0.03432666137814522,0.9621270298957825,0.019888125360012054,0.010038282722234726,0.022236311808228493,0.00020000001,0.002281573135405779,0.01813615672290325,0.0015457915142178535,0.00021715280308853835,0.025718476623296738,0.7055447697639465,0.028498675674200058,0.007467129733413458,0.03004448115825653
18,0.0026929110754281282,0.03148767724633217,0.002339963335543871,0.00034265287104062736,0.033991098403930664,0.9411817193031311,0.019014375284314156,0.009736952371895313,0.021354353055357933,0.00020000001,0.0023122611455619335,0.019365813583135605,0.0017737624002620578,0.00021552630641963333,0.026897817850112915,0.7528684735298157,0.029607707634568214,0.007731729652732611,0.03138146176934242
19,0.0027117168065160513,0.031851448118686676,0.002357002580538392,0.0003432152734603733,0.03311029449105263,0.9044697284698486,0.018642347306013107,0.009397375397384167,0.020999355241656303,0.00020000001,0.0023433868773281574,0.017962194979190826,0.0016951477155089378,0.00022009953681845218,0.026693172752857208,0.7526639699935913,0.02932612970471382,0.007771617267280817,0.031021282076835632
21,0.0026602433063089848,0.029062340036034584,0.0022644142154604197,0.0003291160101071,0.03365262597799301,0.9402431845664978,0.019324328750371933,0.009657722897827625,0.021588731557130814,2e-05,0.002356241224333644,0.018712427467107773,0.0016486045205965638,0.00021175444999244064,0.02293463796377182,0.5961604118347168,0.025274714455008507,0.00671827606856823,0.026923317462205887
22,0.002626246539875865,0.029467159882187843,0.002275056904181838,0.0003295883652754128,0.03400430083274841,0.955811083316803,0.019175829365849495,0.009782414883375168,0.021450893953442574,2e-05,0.0023752262350171804,0.019059883430600166,0.0016638669185340405,0.0002161029406124726,0.023302942514419556,0.6093229651451111,0.025014903396368027,0.006980067119002342,0.02667876146733761
23,0.0026557696983218193,0.029769785702228546,0.00230350811034441,0.00033417920349165797,0.034000981599092484,0.9494001269340515,0.019233372062444687,0.009738861583173275,0.02153688110411167,2e-05,0.002490384504199028,0.01870342157781124,0.0016106920083984733,0.00021387243759818375,0.022453585639595985,0.5808076858520508,0.024623561650514603,0.006597617175430059,0.026234254240989685
24,0.0027069635689258575,0.029929744079709053,0.0023018093779683113,0.0003340488183312118,0.033940043300390244,0.9496625661849976,0.019498592242598534,0.009790239855647087,0.021800413727760315,2e-05,0.002373951254412532,0.018330974504351616,0.0015833021607249975,0.0002130939974449575,0.02307712472975254,0.6076970100402832,0.025403933599591255,0.006863420829176903,0.026987245306372643
25,0.0026313848793506622,0.02950325421988964,0.0022555033210664988,0.0003306010621599853,0.03394882753491402,0.9427580833435059,0.019301246851682663,0.009723885916173458,0.021556751802563667,2e-05,0.0023258740548044443,0.018263453617691994,0.0015812560450285673,0.00021709890279453248,0.023191703483462334,0.6036536693572998,0.025134172290563583,0.006730195134878159,0.026715442538261414
26,0.002721844706684351,0.030509615316987038,0.0022977404296398163,0.00034096374292857945,0.03420791029930115,0.9665566086769104,0.019363131374120712,0.009808730334043503,0.021660853177309036,2e-05,0.002274021739140153,0.017843609675765038,0.0016979807987809181,0.00021150345855858177,0.022860486060380936,0.587401270866394,0.024594614282250404,0.0067353625781834126,0.0262925922870636
27,0.002628135262057185,0.02976805344223976,0.0023324766661971807,0.00033289907150901854,0.03406006470322609,0.9579010605812073,0.019399406388401985,0.009654426947236061,0.02173188515007496,2e-05,0.0023226719349622726,0.018608838319778442,0.0017226621275767684,0.0002166885242331773,0.022833941504359245,0.5908351540565491,0.024652304127812386,0.00668361084535718,0.02637496031820774
28,0.002664815168827772,0.028870316222310066,0.0023665642365813255,0.0003281966783106327,0.03347571939229965,0.933772623538971,0.019447216764092445,0.009518280625343323,0.021813783794641495,4e-06,0.0022993446327745914,0.0178589578717947,0.0015217819018289447,0.00021278373606037349,0.02237338200211525,0.5790124535560608,0.024188095703721046,0.0064036729745566845,0.025709882378578186
29,0.0026955590583384037,0.029625361785292625,0.002255544066429138,0.00033286091638728976,0.03395359218120575,0.9520279169082642,0.018847186118364334,0.009636701084673405,0.02110273577272892,4e-06,0.002368053188547492,0.01855793409049511,0.001765642431564629,0.00021585695503745228,0.023065198212862015,0.5996198058128357,0.02534007653594017,0.006813903339207172,0.027105718851089478
30,0.0026835347525775433,0.029272740706801414,0.0021815961226820946,0.00032968874438665807,0.033821459859609604,0.9468191266059875,0.019155701622366905,0.009713501669466496,0.021337321028113365,4e-06,0.0023398189805448055,0.0183663722127676,0.0016444098437204957,0.00021526854834519327,0.022800348699092865,0.5921163558959961,0.024664878845214844,0.006693371571600437,0.026309294626116753
31,0.0026444201357662678,0.029343537986278534,0.002283144975081086,0.0003313498164061457,0.03406524285674095,0.9577983021736145,0.01917390339076519,0.009754343889653683,0.021457038819789886,4e-06,0.002426784485578537,0.018727565184235573,0.001672714832238853,0.0002162103628506884,0.023125899955630302,0.6093642711639404,0.024885384365916252,0.006906155496835709,0.026558110490441322
32,0.002690875669941306,0.029713226482272148,0.002295557176694274,0.00032941822428256273,0.03365415707230568,0.9411141872406006,0.01942773163318634,0.009691331535577774,0.021723300218582153,4e-06,0.002379785757511854,0.01870417408645153,0.0016487331595271826,0.00021529106015805155,0.023680677637457848,0.6276334524154663,0.02598206140100956,0.007057898677885532,0.02763078548014164
33,0.002676537958905101,0.029760945588350296,0.0022467176895588636,0.0003312852932140231,0.033292610198259354,0.9267179369926453,0.01934843696653843,0.009504763409495354,0.021595144644379616,4e-06,0.0024617507588118315,0.018703801557421684,0.0017782668583095074,0.00021489959908649325,0.022978778928518295,0.6062071919441223,0.024794243276119232,0.006772777996957302,0.026572516188025475
34,0.002542578149586916,0.03005131147801876,0.0023066301364451647,0.00034540792694315314,0.033946841955184937,0.9548917412757874,0.01970398612320423,0.009657398797571659,0.022010618820786476,4e-06,0.0024041112046688795,0.018198160454630852,0.0017699608579277992,0.0002128416090272367,0.022849226370453835,0.5961990356445312,0.02523057907819748,0.006783199962228537,0.02700052782893181
35,0.0026691944804042578,0.02948303334414959,0.0023141857236623764,0.0003313109336886555,0.033622514456510544,0.9409016370773315,0.01896705850958824,0.009592032060027122,0.02128123678267002,1e-06,0.0023936391808092594,0.018181895837187767,0.0018054302781820297,0.00021427631145343184,0.022961819544434547,0.5958836674690247,0.025393545627593994,0.006794892251491547,0.02719896286725998
36,0.002670874120667577,0.029368195682764053,0.0022392068058252335,0.0003272269095759839,0.03411237150430679,0.960781455039978,0.019481103867292404,0.009750005789101124,0.02172030694782734,1e-06,0.0023482569959014654,0.018776321783661842,0.0017723261844366789,0.0002171062951674685,0.023852886632084846,0.6333366632461548,0.025657441467046738,0.007073456887155771,0.02742978371679783
37,0.002611324889585376,0.02962658740580082,0.0023154616355895996,0.0003371329512447119,0.033406149595975876,0.9327713251113892,0.0185139961540699,0.009459641762077808,0.020829463377594948,1e-06,0.002385249361395836,0.018329471349716187,0.001706447685137391,0.00021529715741053224,0.023703662678599358,0.6250317692756653,0.026172781363129616,0.007052700035274029,0.027879219502210617
38,0.00276659382507205,0.030371801927685738,0.0022887017112225294,0.00033503546728752553,0.03424525633454323,0.9637233018875122,0.019438497722148895,0.009896060451865196,0.02172720618546009,1e-06,0.0024163604248315096,0.01885916478931904,0.0017556995153427124,0.00021174353605601937,0.022671708837151527,0.592267632484436,0.02469380758702755,0.006669711787253618,0.026449501514434814
39,0.0026370445266366005,0.029548611491918564,0.0023047211579978466,0.00033073953818529844,0.034016747027635574,0.9542016386985779,0.019708434119820595,0.00979579333215952,0.022013163194060326,1e-06,0.0021938809659332037,0.017898134887218475,0.001652692211791873,0.00021448054758366197,0.02329637110233307,0.6071315407752991,0.025421179831027985,0.006821223068982363,0.02707388810813427
40,0.0026974817737936974,0.029750466346740723,0.002281068591400981,0.00032749457750469446,0.03342044726014137,0.9293328523635864,0.018677586689591408,0.009472777135670185,0.020958643406629562,1e-06,0.002339222701266408,0.01803746446967125,0.0017685473430901766,0.00021499948343262076,0.02283168025314808,0.5894569754600525,0.024428928270936012,0.006792804691940546,0.026197465136647224
41,0.00267787161283195,0.030061369761824608,0.0023480502422899008,0.00033615127904340625,0.03382540121674538,0.9455535411834717,0.01889389008283615,0.009691918268799782,0.021241946145892143,1e-06,0.0024530107621103525,0.019088737666606903,0.0017421256052330136,0.00021465304598677903,0.0234695877879858,0.6165717840194702,0.02550014853477478,0.007038613315671682,0.027242271229624748
42,0.0027247085236012936,0.03000449948012829,0.0022570518776774406,0.0003313933848403394,0.03349076211452484,0.9348099827766418,0.019023340195417404,0.009665032848715782,0.02128038927912712,1e-06,0.002364915097132325,0.018480248749256134,0.0018365633441135287,0.00021547338110394776,0.02279793657362461,0.5929727554321289,0.02496114745736122,0.0066420817747712135,0.026797715574502945
43,0.00268433871679008,0.03051748313009739,0.0023205610923469067,0.0003403981972951442,0.03445514664053917,0.9712253212928772,0.019298691302537918,0.009895249269902706,0.021619249135255814,1e-06,0.0022243009880185127,0.018007684499025345,0.0016358697321265936,0.00021460550487972796,0.023644203320145607,0.6178675293922424,0.025673173367977142,0.006987845059484243,0.027309028431773186
44,0.0026552837807685137,0.02986394613981247,0.0022149779833853245,0.000330029841279611,0.03258928656578064,0.8967424631118774,0.018450701609253883,0.009233714081346989,0.02066567912697792,1e-06,0.0023250426165759563,0.018523577600717545,0.001681082183495164,0.0002144243335351348,0.022932060062885284,0.5970243215560913,0.024736350402235985,0.006813162472099066,0.026417434215545654
45,0.002642800798639655,0.03003605455160141,0.0023102215491235256,0.00033411142067052424,0.03400217741727829,0.9527081251144409,0.01970495842397213,0.00974501483142376,0.022015178576111794,1e-06,0.0023057761136442423,0.0187057014554739,0.0016698973486199975,0.00021596162696368992,0.02297290414571762,0.5961572527885437,0.025224456563591957,0.006822817958891392,0.0268943440169096
46,0.002601972548291087,0.029411202296614647,0.0022576169576495886,0.0003326899604871869,0.03366311639547348,0.9402755498886108,0.019341466948390007,0.009701648727059364,0.021599065512418747,1e-06,0.0023559434339404106,0.01818481646478176,0.0016630574828013778,0.00021252169972285628,0.022433163598179817,0.5774862170219421,0.024766869843006134,0.006661003455519676,0.0264299176633358
47,0.002643780317157507,0.02859768271446228,0.0021740577649325132,0.00032311968971043825,0.03304658085107803,0.920231282711029,0.018490396440029144,0.009542834013700485,0.020664457231760025,1e-06,0.0023440131917595863,0.01839926466345787,0.0015295323682948947,0.00021206449309829623,0.02252747118473053,0.5811814069747925,0.024523528292775154,0.006579061038792133,0.02605305425822735
48,0.0026130867190659046,0.029148496687412262,0.0022918912582099438,0.0003306825819890946,0.03409741446375847,0.9606231451034546,0.019613925367593765,0.009814886376261711,0.021905826404690742,1e-06,0.0023646156769245863,0.018645118921995163,0.0016711850184947252,0.00021833945356775075,0.02302679233253002,0.5977314710617065,0.0251715499907732,0.0067663793452084064,0.026842745020985603
49,0.0026305357459932566,0.02973308600485325,0.0023778309114277363,0.00033448662725277245,0.03416444733738899,0.9603703022003174,0.019548367708921432,0.009828313253819942,0.02192620001733303,1e-06,0.002314981073141098,0.018098127096891403,0.0015822924906387925,0.00021459256822708994,0.02368244342505932,0.6284561157226562,0.025999579578638077,0.007017632480710745,0.02758188731968403
