epoch,O1_tagging_binary_crossentropy,O1_tagging_kullback_leibler_divergence,O1_tagging_loss,O1_tagging_mse,O2_subject_binary_crossentropy,O2_subject_kullback_leibler_divergence,O2_subject_loss,O2_subject_mse,loss,lr,val_O1_tagging_binary_crossentropy,val_O1_tagging_kullback_leibler_divergence,val_O1_tagging_loss,val_O1_tagging_mse,val_O2_subject_binary_crossentropy,val_O2_subject_kullback_leibler_divergence,val_O2_subject_loss,val_O2_subject_mse,val_loss
10,0.009851445443928242,0.01566062867641449,0.004814736545085907,0.0005165158654563129,0.03667619079351425,1.029853105545044,0.023337582126259804,0.010530352592468262,0.02815232053399086,0.001,0.00932376366108656,0.00602156575769186,0.003261699341237545,0.00041684164898470044,0.029899271205067635,0.8086377382278442,0.034125473350286484,0.00819307193160057,0.03738715499639511
11,0.009702970273792744,0.015654467046260834,0.004858897067606449,0.0005184106412343681,0.03793545812368393,1.0790026187896729,0.024159174412488937,0.010906373150646687,0.029018081724643707,0.001,0.00838195439428091,0.008225440047681332,0.003095903666689992,0.00039081129943951964,0.02932651899755001,0.8207569718360901,0.03277365863323212,0.008321736939251423,0.03586956486105919
12,0.009324487298727036,0.016423041000962257,0.0047633349895477295,0.000505646807141602,0.037763964384794235,1.0727037191390991,0.02425696700811386,0.010912218131124973,0.02902030386030674,0.001,0.008586938492953777,0.008716382086277008,0.00316537544131279,0.00038116160430945456,0.03160925582051277,0.9051792025566101,0.03638776019215584,0.008874554187059402,0.03955313563346863
13,0.009396318346261978,0.016584699973464012,0.004761336836963892,0.0005111589562147856,0.03614138811826706,1.0175575017929077,0.021958887577056885,0.010543914511799812,0.026720207184553146,0.001,0.008884870447218418,0.00711862463504076,0.003256632015109062,0.000415788876125589,0.030700597912073135,0.9004836678504944,0.0352763831615448,0.00864553265273571,0.038533031940460205
14,0.010053169913589954,0.016044454649090767,0.004879385698586702,0.000527698895893991,0.036809783428907394,1.0308728218078613,0.02249203249812126,0.010618290863931179,0.027371423318982124,0.001,0.009664622135460377,0.005734613630920649,0.0036041701678186655,0.00043107103556394577,0.0303647518157959,0.8289786577224731,0.0336548276245594,0.008503902703523636,0.03725900501012802
15,0.009673664346337318,0.015575380064547062,0.004783927462995052,0.0005135572864674032,0.0387563556432724,1.1222623586654663,0.023568512871861458,0.011193960905075073,0.02835245430469513,0.001,0.00885985977947712,0.007313667330890894,0.003219607751816511,0.0004090876900590956,0.02915024384856224,0.8268263936042786,0.03296929597854614,0.008440070785582066,0.036188896745443344
16,0.009757737629115582,0.01569654606282711,0.004749496933072805,0.000518495449796319,0.03740188851952553,1.0642179250717163,0.023024827241897583,0.010778271593153477,0.02777431160211563,0.001,0.009649638086557388,0.006268663797527552,0.0031757846008986235,0.0004184083954896778,0.03468799591064453,1.0089952945709229,0.03880288824439049,0.009304695762693882,0.04197866842150688
17,0.01040876004844904,0.014638586901128292,0.004701597616076469,0.0005252140108495951,0.037204500287771225,1.0397220849990845,0.023134464398026466,0.010625633411109447,0.027836063876748085,0.001,0.009091906249523163,0.006697983480989933,0.003177453763782978,0.0004136540228500962,0.029102757573127747,0.8411418795585632,0.034357380121946335,0.008323821239173412,0.03753483667969704
18,0.01004282757639885,0.01530758198350668,0.0046241311356425285,0.0005149661446921527,0.0374150425195694,1.0493813753128052,0.02326323464512825,0.010793229565024376,0.027887359261512756,0.001,0.009374930523335934,0.007992169819772243,0.0031848966609686613,0.00042206322541460395,0.03020663745701313,0.8300626277923584,0.03351693972945213,0.008754127658903599,0.03670182451605797
19,0.009798405691981316,0.016605304554104805,0.004627871327102184,0.0005153747624717653,0.03598744049668312,1.001887559890747,0.021906306967139244,0.010341886430978775,0.02653416618704796,0.00020000001,0.008523627184331417,0.008311222307384014,0.0032735595013946295,0.00039365861448459327,0.029664400964975357,0.8288332223892212,0.033126603811979294,0.008629846386611462,0.036400169134140015
20,0.009370939806103706,0.01667133718729019,0.0048627713695168495,0.0005041502881795168,0.03565766662359238,0.9951702356338501,0.021997107192873955,0.010287309996783733,0.026859881356358528,0.00020000001,0.00872684083878994,0.007574375718832016,0.0032305822242051363,0.00039954890962690115,0.028217250481247902,0.7725192308425903,0.03275131434202194,0.008308294229209423,0.03598190099000931
21,0.009256299585103989,0.01633385755121708,0.004420953337103128,0.0004928716807626188,0.03503835201263428,0.9872958660125732,0.021680453792214394,0.010170034132897854,0.026101404801011086,0.00020000001,0.008733237162232399,0.00712982751429081,0.0031760926358401775,0.0004002906789537519,0.026415186002850533,0.7059882283210754,0.02962910383939743,0.00741082476451993,0.032805200666189194
22,0.009024458937346935,0.01630520261824131,0.004500505048781633,0.0004881630593445152,0.03508114069700241,0.9863201379776001,0.021516621112823486,0.010148105211555958,0.02601713128387928,0.00020000001,0.008449342101812363,0.0074878837913274765,0.003225683467462659,0.0003882067685481161,0.027554068714380264,0.7556473612785339,0.03095186874270439,0.007993841543793678,0.03417755290865898
23,0.008938759565353394,0.016357066109776497,0.004556554835289717,0.0004859801847487688,0.035030655562877655,1.0009828805923462,0.021131323650479317,0.010210798121988773,0.025687890127301216,0.00020000001,0.008158441632986069,0.008083940483629704,0.003109377808868885,0.00038181134732440114,0.027203937992453575,0.7468587756156921,0.03096621483564377,0.007971025072038174,0.03407561779022217
24,0.008893128484487534,0.015862861648201942,0.004360497929155827,0.00047653939691372216,0.03463323041796684,0.9806587100028992,0.021038154140114784,0.010080172680318356,0.025398653000593185,0.00020000001,0.00827010441571474,0.00694336136803031,0.0032705573830753565,0.0003831165668088943,0.02675778977572918,0.7334952354431152,0.03005061484873295,0.007665983401238918,0.03332115709781647
